Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
cosmetic-interior-painting,Interior Painting Service,"<p>Professional interior painting service with premium coastal-grade paint designed for Florida's unique climate. Includes surface preparation, primer application, and two coats of high-quality paint. Perfect for refreshing any room in your home.</p>",First Coast Home Remodeling,Business & Industrial > Construction > Building Materials & Supplies,Cosmetic Remodeling,"Painting, Interior, Hands-On, Coastal",TRUE,Room Type,Single Room,Size,Small (Up to 150 sq ft),,,CR_PAINT_INT_SM,0,,999,continue,manual,850,,FALSE,TRUE,CR001001,,,Professional interior painting service,FALSE,Interior Painting Service - Single Room Small | First Coast Home Remodeling,Expert interior painting with coastal-grade materials for Florida homes.,2895,unisex,adult,CR001001,new,TRUE,,lb,,,TRUE,850,,TRUE,850,,active
cosmetic-flooring-install,,,,,,,,,Luxury Vinyl,,Medium (200-400 sq ft),,,CR_FLOOR_LVP_MD,0,,999,continue,manual,3800,,FALSE,TRUE,CR003004,,,,,,,,,,,,,lb,,,,,,,,,
cosmetic-cabinet-reface,Cabinet Refacing Service,"<p>Transform your kitchen or bathroom with professional cabinet refacing. Includes new doors, drawer fronts, and hardware installation with humidity-resistant finishes designed for coastal environments.</p>",First Coast Home Remodeling,Business & Industrial > Construction > Building Materials & Supplies,Cosmetic Remodeling,"Cabinets, Refacing, Kitchen, Bathroom",TRUE,Cabinet Count,Small Kitchen,Style,Standard Finish,,,CR_CAB_REFACE_SM,0,,999,continue,manual,4500,,FALSE,TRUE,CR004001,,,Cabinet refacing with coastal-resistant finishes,FALSE,Cabinet Refacing Service - Small Kitchen | First Coast Home Remodeling,Professional cabinet refacing with humidity-resistant finishes for coastal homes.,2895,unisex,adult,CR004001,new,TRUE,,lb,,,TRUE,4500,,TRUE,4500,,active
cosmetic-cabinet-reface,,,,,,,,,Medium Kitchen,,Standard Finish,,,CR_CAB_REFACE_MD,0,,999,continue,manual,7200,,FALSE,TRUE,CR004002,,,,,,,,,,,,,lb,,,,,,,,,
cosmetic-cabinet-reface,,,,,,,,,Large Kitchen,,Standard Finish,,,CR_CAB_REFACE_LG,0,,999,continue,manual,12000,,FALSE,TRUE,CR004003,,,,,,,,,,,,,lb,,,,,,,,,
cosmetic-cabinet-reface,,,,,,,,,Bathroom Vanity,,Premium Finish,,,CR_CAB_REFACE_BATH,0,,999,continue,manual,2800,,FALSE,TRUE,CR004004,,,,,,,,,,,,,lb,,,,,,,,,
planning-consultation-basic,Basic Planning Consultation,"<p>Professional project planning consultation including initial assessment, basic design concepts, budget estimates, and timeline planning. Perfect for homeowners starting their remodeling journey.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Project Planning,"Planning, Consultation, Design, Budget",TRUE,Session Type,Single Consultation,Duration,1-2 Hours,,,PL_CONSULT_BASIC,0,,999,continue,manual,650,,FALSE,TRUE,PL001001,,,Basic project planning consultation,FALSE,Basic Planning Consultation | First Coast Home Remodeling,Professional remodeling consultation and planning services for coastal homes.,7924,unisex,adult,PL001001,new,TRUE,,lb,,,TRUE,650,,TRUE,650,,active
planning-consultation-basic,,,,,,,,,Single Consultation,,2-3 Hours,,,PL_CONSULT_EXT,0,,999,continue,manual,950,,FALSE,TRUE,PL001002,,,,,,,,,,,,,lb,,,,,,,,,
planning-consultation-basic,,,,,,,,,Package Deal,,3 Sessions,,,PL_CONSULT_PKG,0,,999,continue,manual,1750,,FALSE,TRUE,PL001003,,,,,,,,,,,,,lb,,,,,,,,,
planning-consultation-basic,,,,,,,,,Follow-up Session,,1 Hour,,,PL_CONSULT_FOLLOW,0,,999,continue,manual,350,,FALSE,TRUE,PL001004,,,,,,,,,,,,,lb,,,,,,,,,
planning-design-standard,Standard Design Package,"<p>Comprehensive design service including detailed floor plans, 3D renderings, material specifications, and complete budget breakdown. Includes site visit and multiple revision rounds.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Project Planning,"Design, 3D Rendering, Floor Plans, Coastal",TRUE,Project Scope,Single Room,Package Type,Standard Design,,,PL_DESIGN_ROOM,0,,999,continue,manual,2200,,FALSE,TRUE,PL002001,,,Standard design package with 3D renderings,FALSE,Standard Design Package - Single Room | First Coast Home Remodeling,Professional design services with 3D renderings and coastal expertise.,7924,unisex,adult,PL002001,new,TRUE,,lb,,,TRUE,2200,,TRUE,2200,,active
planning-design-standard,,,,,,,,,Multiple Rooms,,Standard Design,,,PL_DESIGN_MULTI,0,,999,continue,manual,3800,,FALSE,TRUE,PL002002,,,,,,,,,,,,,lb,,,,,,,,,
planning-design-standard,,,,,,,,,Full Home,,Standard Design,,,PL_DESIGN_FULL,0,,999,continue,manual,6500,,FALSE,TRUE,PL002003,,,,,,,,,,,,,lb,,,,,,,,,
planning-design-standard,,,,,,,,,Commercial Space,,Standard Design,,,PL_DESIGN_COMM,0,,999,continue,manual,4500,,FALSE,TRUE,PL002004,,,,,,,,,,,,,lb,,,,,,,,,
planning-permit-assist,Permit Assistance Service,"<p>Professional permit application and approval assistance for your remodeling project. Includes document preparation, submission, and liaison with local building departments.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Project Planning,"Permits, Building Codes, Legal, Compliance",TRUE,Permit Type,Basic Renovation,Complexity,Standard Process,,,PL_PERMIT_BASIC,0,,999,continue,manual,750,,FALSE,TRUE,PL003001,,,Permit assistance and building code compliance,FALSE,Permit Assistance Service - Basic Renovation | First Coast Home Remodeling,Professional permit assistance and building code compliance for coastal remodeling.,7924,unisex,adult,PL003001,new,TRUE,,lb,,,TRUE,750,,TRUE,750,,active
planning-permit-assist,,,,,,,,,Structural Changes,,Complex Process,,,PL_PERMIT_STRUCT,0,,999,continue,manual,1500,,FALSE,TRUE,PL003002,,,,,,,,,,,,,lb,,,,,,,,,
planning-permit-assist,,,,,,,,,Commercial Project,,Standard Process,,,PL_PERMIT_COMM,0,,999,continue,manual,1200,,FALSE,TRUE,PL003003,,,,,,,,,,,,,lb,,,,,,,,,
planning-permit-assist,,,,,,,,,Historic Property,,Specialized Process,,,PL_PERMIT_HIST,0,,999,continue,manual,2200,,FALSE,TRUE,PL003004,,,,,,,,,,,,,lb,,,,,,,,,
planning-feasibility-study,Feasibility Study Service,"<p>Comprehensive feasibility analysis for your remodeling project including structural assessment, cost-benefit analysis, timeline evaluation, and risk assessment for coastal properties.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Project Planning,"Feasibility, Analysis, Assessment, Coastal",TRUE,Study Type,Basic Assessment,Property Type,Residential,,,PL_FEAS_BASIC,0,,999,continue,manual,1250,,FALSE,TRUE,PL004001,,,Comprehensive feasibility study service,FALSE,Feasibility Study Service - Residential | First Coast Home Remodeling,Professional feasibility studies for coastal remodeling projects.,7924,unisex,adult,PL004001,new,TRUE,,lb,,,TRUE,1250,,TRUE,1250,,active
planning-feasibility-study,,,,,,,,,Detailed Analysis,,Residential,,,PL_FEAS_DETAIL,0,,999,continue,manual,2500,,FALSE,TRUE,PL004002,,,,,,,,,,,,,lb,,,,,,,,,
planning-feasibility-study,,,,,,,,,Basic Assessment,,Commercial,,,PL_FEAS_COMM,0,,999,continue,manual,1850,,FALSE,TRUE,PL004003,,,,,,,,,,,,,lb,,,,,,,,,
planning-feasibility-study,,,,,,,,,Storm Assessment,,Coastal Property,,,PL_FEAS_STORM,0,,999,continue,manual,1950,,FALSE,TRUE,PL004004,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-material-bundles,Material Sourcing - Basic Bundle,"<p>Curated material packages for DIY projects including coastal-grade paints, fixtures, and hardware. All materials selected for Florida's climate and delivered directly to your project site.</p>",First Coast Home Remodeling,Business & Industrial > Construction > Building Materials & Supplies,Material Sourcing,"Materials, Bundle, Coastal Grade, DIY",TRUE,Bundle Type,Bathroom Refresh,Size,Basic Package,,,MS_BUNDLE_BATH_B,0,,999,continue,manual,1200,,FALSE,TRUE,MS001001,,,Coastal-grade material bundles,FALSE,Material Sourcing - Bathroom Refresh Basic | First Coast Home Remodeling,Curated material bundles with coastal-grade products for Florida homes.,632,unisex,adult,MS001001,new,TRUE,,lb,,,TRUE,1200,,TRUE,1200,,active
sourcing-material-bundles,,,,,,,,,Kitchen Refresh,,Basic Package,,,MS_BUNDLE_KITCH_B,0,,999,continue,manual,2200,,FALSE,TRUE,MS001002,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-material-bundles,,,,,,,,,Bedroom Refresh,,Basic Package,,,MS_BUNDLE_BED_B,0,,999,continue,manual,950,,FALSE,TRUE,MS001003,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-material-bundles,,,,,,,,,Living Room Refresh,,Basic Package,,,MS_BUNDLE_LIV_B,0,,999,continue,manual,1650,,FALSE,TRUE,MS001004,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-premium-materials,Premium Material Sourcing,"<p>High-end material sourcing service featuring luxury coastal-resistant materials, custom ordering, and white-glove delivery. Perfect for premium remodeling projects.</p>",First Coast Home Remodeling,Business & Industrial > Construction > Building Materials & Supplies,Material Sourcing,"Premium, Luxury, Custom, Hurricane-Rated",TRUE,Material Category,Hurricane Windows,Package Size,Standard Home,,,MS_PREMIUM_WIN_S,0,,999,continue,manual,8500,,FALSE,TRUE,MS002001,,,Premium hurricane-rated materials,FALSE,Premium Material Sourcing - Hurricane Windows | First Coast Home Remodeling,Premium coastal-resistant materials and hurricane-rated products.,632,unisex,adult,MS002001,new,TRUE,,lb,,,TRUE,8500,,TRUE,8500,,active
sourcing-premium-materials,,,,,,,,,Storm Doors,,Standard Home,,,MS_PREMIUM_DOOR_S,0,,999,continue,manual,4200,,FALSE,TRUE,MS002002,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-premium-materials,,,,,,,,,Luxury Flooring,,Premium Package,,,MS_PREMIUM_FLOOR,0,,999,continue,manual,6800,,FALSE,TRUE,MS002003,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-premium-materials,,,,,,,,,Smart Home Package,,Technology Bundle,,,MS_PREMIUM_SMART,0,,999,continue,manual,3200,,FALSE,TRUE,MS002004,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-wholesale-access,Wholesale Access Program,"<p>Direct access to our wholesale supplier network with contractor pricing on materials. Includes sourcing consultation, quality verification, and direct-to-site delivery coordination.</p>",First Coast Home Remodeling,Business & Industrial > Construction > Building Materials & Supplies,Material Sourcing,"Wholesale, Contractor Pricing, Bulk, Savings",TRUE,Access Level,Basic Access,Duration,3 Months,,,MS_WHOLESALE_3M,0,,999,continue,manual,350,,FALSE,TRUE,MS003001,,,Wholesale material access program,FALSE,Wholesale Access Program - 3 Months | First Coast Home Remodeling,Direct wholesale access to contractor pricing on coastal-grade materials.,632,unisex,adult,MS003001,new,TRUE,,lb,,,TRUE,350,,TRUE,350,,active
sourcing-wholesale-access,,,,,,,,,Premium Access,,6 Months,,,MS_WHOLESALE_6M,0,,999,continue,manual,600,,FALSE,TRUE,MS003002,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-wholesale-access,,,,,,,,,Annual Access,,12 Months,,,MS_WHOLESALE_12M,0,,999,continue,manual,1000,,FALSE,TRUE,MS003003,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-wholesale-access,,,,,,,,,Project-Based,,Single Project,,,MS_WHOLESALE_PROJ,0,,999,continue,manual,250,,FALSE,TRUE,MS003004,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-specialty-coastal,Specialty Coastal Materials,"<p>Specialized sourcing for coastal-specific materials including salt-resistant fixtures, mold-resistant paints, and hurricane-rated building materials designed for Florida's unique coastal environment.</p>",First Coast Home Remodeling,Business & Industrial > Construction > Building Materials & Supplies,Material Sourcing,"Coastal, Salt-Resistant, Hurricane-Rated, Specialty",TRUE,Specialty Type,Salt-Resistant Fixtures,Application,Bathroom Package,,,MS_SPECIALTY_SALT_B,0,,999,continue,manual,1850,,FALSE,TRUE,MS004001,,,Specialty coastal-resistant materials,FALSE,Specialty Coastal Materials - Salt-Resistant Bathroom | First Coast Home Remodeling,Specialized coastal materials designed for Florida's saltwater environment.,632,unisex,adult,MS004001,new,TRUE,,lb,,,TRUE,1850,,TRUE,1850,,active
sourcing-specialty-coastal,,,,,,,,,Mold-Resistant Paint,,Full House,,,MS_SPECIALTY_MOLD_F,0,,999,continue,manual,2400,,FALSE,TRUE,MS004002,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-specialty-coastal,,,,,,,,,Hurricane Shutters,,Standard Home,,,MS_SPECIALTY_HURR_S,0,,999,continue,manual,5200,,FALSE,TRUE,MS004003,,,,,,,,,,,,,lb,,,,,,,,,
sourcing-specialty-coastal,,,,,,,,,Composite Decking,,Coastal Package,,,MS_SPECIALTY_DECK_C,0,,999,continue,manual,3600,,FALSE,TRUE,MS004004,,,,,,,,,,,,,lb,,,,,,,,,
trade-material-exchange,Material Exchange Service,"<p>Professional material and fixture exchange service connecting homeowners and contractors to trade surplus materials. Includes valuation, matching, and transaction facilitation.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Trade & Barter,"Exchange, Barter, Sustainable, Recycling",TRUE,Exchange Type,Basic Material Trade,Value Range,Under $5000,,,TB_EXCHANGE_BASIC,0,,999,continue,manual,450,,FALSE,TRUE,TB001001,,,Material exchange and barter service,FALSE,Material Exchange Service - Basic Trade | First Coast Home Remodeling,Professional material exchange and barter facilitation services.,7929,unisex,adult,TB001001,new,TRUE,,lb,,,TRUE,450,,TRUE,450,,active
trade-material-exchange,,,,,,,,,Premium Material Trade,,Under $5000,,,TB_EXCHANGE_PREM,0,,999,continue,manual,650,,FALSE,TRUE,TB001002,,,,,,,,,,,,,lb,,,,,,,,,
trade-material-exchange,,,,,,,,,Commercial Exchange,,Under $5000,,,TB_EXCHANGE_COMM,0,,999,continue,manual,750,,FALSE,TRUE,TB001003,,,,,,,,,,,,,lb,,,,,,,,,
trade-material-exchange,,,,,,,,,High-Value Trade,,Over $5000,,,TB_EXCHANGE_HIGH,0,,999,continue,manual,1200,,FALSE,TRUE,TB001004,,,,,,,,,,,,,lb,,,,,,,,,
trade-surplus-management,Surplus Material Management,"<p>Complete surplus material management service for contractors and property managers. Includes inventory assessment, valuation, and strategic disposal or exchange coordination.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Trade & Barter,"Surplus, Inventory, Management, Commercial",TRUE,Service Level,Basic Assessment,Client Type,Residential,,,TB_SURPLUS_BASIC_R,0,,999,continue,manual,850,,FALSE,TRUE,TB002001,,,Surplus material management service,FALSE,Surplus Material Management - Residential | First Coast Home Remodeling,Professional surplus material management and exchange services.,7929,unisex,adult,TB002001,new,TRUE,,lb,,,TRUE,850,,TRUE,850,,active
trade-surplus-management,,,,,,,,,Full Management,,Residential,,,TB_SURPLUS_FULL_R,0,,999,continue,manual,1650,,FALSE,TRUE,TB002002,,,,,,,,,,,,,lb,,,,,,,,,
trade-surplus-management,,,,,,,,,Basic Assessment,,Commercial,,,TB_SURPLUS_BASIC_C,0,,999,continue,manual,1200,,FALSE,TRUE,TB002003,,,,,,,,,,,,,lb,,,,,,,,,
trade-surplus-management,,,,,,,,,Full Management,,Commercial,,,TB_SURPLUS_FULL_C,0,,999,continue,manual,2400,,FALSE,TRUE,TB002004,,,,,,,,,,,,,lb,,,,,,,,,
trade-eco-recycling,Eco-Friendly Recycling Program,"<p>Sustainable material recycling and repurposing program designed to minimize construction waste while creating value through material recovery and redistribution.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Trade & Barter,"Recycling, Sustainable, Eco-Friendly, Green",TRUE,Program Type,Basic Recycling,Project Size,Small Project,,,TB_ECO_BASIC_S,0,,999,continue,manual,325,,FALSE,TRUE,TB003001,,,Eco-friendly recycling program,FALSE,Eco-Friendly Recycling Program - Small Project | First Coast Home Remodeling,Sustainable material recycling and repurposing services.,7929,unisex,adult,TB003001,new,TRUE,,lb,,,TRUE,325,,TRUE,325,,active
trade-eco-recycling,,,,,,,,,Premium Recycling,,Small Project,,,TB_ECO_PREM_S,0,,999,continue,manual,525,,FALSE,TRUE,TB003002,,,,,,,,,,,,,lb,,,,,,,,,
trade-eco-recycling,,,,,,,,,Basic Recycling,,Large Project,,,TB_ECO_BASIC_L,0,,999,continue,manual,850,,FALSE,TRUE,TB003003,,,,,,,,,,,,,lb,,,,,,,,,
trade-eco-recycling,,,,,,,,,Premium Recycling,,Large Project,,,TB_ECO_PREM_L,0,,999,continue,manual,1350,,FALSE,TRUE,TB003004,,,,,,,,,,,,,lb,,,,,,,,,
trade-value-assessment,Material Valuation Service,"<p>Professional material and fixture valuation service for insurance claims, estate planning, or trade purposes. Includes detailed appraisal reports and market value analysis.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Consulting,Trade & Barter,"Valuation, Appraisal, Insurance, Assessment",TRUE,Valuation Type,Basic Appraisal,Property Type,Residential,,,TB_VALUE_BASIC_R,0,,999,continue,manual,450,,FALSE,TRUE,TB004001,,,Professional material valuation service,FALSE,Material Valuation Service - Residential | First Coast Home Remodeling,Professional material and fixture valuation and appraisal services.,7929,unisex,adult,TB004001,new,TRUE,,lb,,,TRUE,450,,TRUE,450,,active
trade-value-assessment,,,,,,,,,Detailed Appraisal,,Residential,,,TB_VALUE_DETAIL_R,0,,999,continue,manual,750,,FALSE,TRUE,TB004002,,,,,,,,,,,,,lb,,,,,,,,,
trade-value-assessment,,,,,,,,,Insurance Appraisal,,Residential,,,TB_VALUE_INS_R,0,,999,continue,manual,950,,FALSE,TRUE,TB004003,,,,,,,,,,,,,lb,,,,,,,,,
trade-value-assessment,,,,,,,,,Commercial Appraisal,,Commercial,,,TB_VALUE_COMM_C,0,,999,continue,manual,1250,,FALSE,TRUE,TB004004,,,,,,,,,,,,,lb,,,,,,,,,
logistics-basic-coordination,Basic Project Coordination,"<p>Essential project coordination service including timeline management, delivery scheduling, and basic contractor coordination for small to medium remodeling projects.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Project Management,Logistics Management,"Coordination, Timeline, Scheduling, Management",TRUE,Project Size,Small Project,Duration,1-2 Weeks,,,LM_COORD_SMALL_1W,0,,999,continue,manual,650,,FALSE,TRUE,LM001001,,,Basic project coordination service,FALSE,Basic Project Coordination - Small Project | First Coast Home Remodeling,Professional project coordination and timeline management services.,7923,unisex,adult,LM001001,new,TRUE,,lb,,,TRUE,650,,TRUE,650,,active
logistics-basic-coordination,,,,,,,,,Small Project,,3-4 Weeks,,,LM_COORD_SMALL_3W,0,,999,continue,manual,1150,,FALSE,TRUE,LM001002,,,,,,,,,,,,,lb,,,,,,,,,
logistics-basic-coordination,,,,,,,,,Medium Project,,1-2 Weeks,,,LM_COORD_MED_1W,0,,999,continue,manual,950,,FALSE,TRUE,LM001003,,,,,,,,,,,,,lb,,,,,,,,,
logistics-basic-coordination,,,,,,,,,Medium Project,,3-4 Weeks,,,LM_COORD_MED_3W,0,,999,continue,manual,1650,,FALSE,TRUE,LM001004,,,,,,,,,,,,,lb,,,,,,,,,
logistics-full-management,Full Project Management,"<p>Comprehensive project management service including detailed timeline coordination, vendor management, quality oversight, and daily progress reporting for complex remodeling projects.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Project Management,Logistics Management,"Management, Oversight, Reporting, Premium",TRUE,Management Level,Standard Management,Project Type,Kitchen Remodel,,,LM_MGMT_STD_KITCH,0,,999,continue,manual,2200,,FALSE,TRUE,LM002001,,,Full project management service,FALSE,Full Project Management - Kitchen Remodel | First Coast Home Remodeling,Comprehensive project management and oversight services.,7923,unisex,adult,LM002001,new,TRUE,,lb,,,TRUE,2200,,TRUE,2200,,active
logistics-full-management,,,,,,,,,Premium Management,,Kitchen Remodel,,,LM_MGMT_PREM_KITCH,0,,999,continue,manual,3200,,FALSE,TRUE,LM002002,,,,,,,,,,,,,lb,,,,,,,,,
logistics-full-management,,,,,,,,,Standard Management,,Bathroom Remodel,,,LM_MGMT_STD_BATH,0,,999,continue,manual,1650,,FALSE,TRUE,LM002003,,,,,,,,,,,,,lb,,,,,,,,,
logistics-full-management,,,,,,,,,Premium Management,,Full Home,,,LM_MGMT_PREM_FULL,0,,999,continue,manual,5500,,FALSE,TRUE,LM002004,,,,,,,,,,,,,lb,,,,,,,,,
logistics-delivery-coordination,Delivery Coordination Service,"<p>Specialized delivery and logistics coordination for construction materials and fixtures. Includes scheduling, tracking, site preparation, and damage protection services.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Project Management,Logistics Management,"Delivery, Coordination, Tracking, Materials",TRUE,Delivery Type,Standard Delivery,Complexity,Basic Service,,,LM_DELIV_STD_BASIC,0,,999,continue,manual,425,,FALSE,TRUE,LM003001,,,Delivery coordination service,FALSE,Delivery Coordination Service - Standard | First Coast Home Remodeling,Professional material delivery coordination and tracking services.,7923,unisex,adult,LM003001,new,TRUE,,lb,,,TRUE,425,,TRUE,425,,active
logistics-delivery-coordination,,,,,,,,,Premium Delivery,,Basic Service,,,LM_DELIV_PREM_BASIC,0,,999,continue,manual,650,,FALSE,TRUE,LM003002,,,,,,,,,,,,,lb,,,,,,,,,
logistics-delivery-coordination,,,,,,,,,Standard Delivery,,Complex Service,,,LM_DELIV_STD_COMPLEX,0,,999,continue,manual,750,,FALSE,TRUE,LM003003,,,,,,,,,,,,,lb,,,,,,,,,
logistics-delivery-coordination,,,,,,,,,Premium Delivery,,Complex Service,,,LM_DELIV_PREM_COMPLEX,0,,999,continue,manual,1150,,FALSE,TRUE,LM003004,,,,,,,,,,,,,lb,,,,,,,,,
logistics-vendor-management,Vendor Management Service,"<p>Professional subcontractor and vendor management service including vetting, scheduling, performance monitoring, and payment coordination for multi-vendor remodeling projects.</p>",First Coast Home Remodeling,Business & Industrial > Professional Services > Project Management,Logistics Management,"Vendor, Subcontractor, Management, Coordination",TRUE,Service Level,Basic Vendor Mgmt,Project Scope,Single Trade,,,LM_VENDOR_BASIC_SINGLE,0,,999,continue,manual,750,,FALSE,TRUE,LM004001,,,Vendor management service,FALSE,Vendor Management Service - Single Trade | First Coast Home Remodeling,Professional subcontractor and vendor management services.,7923,unisex,adult,LM004001,new,TRUE,,lb,,,TRUE,750,,TRUE,750,,active
logistics-vendor-management,,,,,,,,,Premium Vendor Mgmt,,Single Trade,,,LM_VENDOR_PREM_SINGLE,0,,999,continue,manual,1150,,FALSE,TRUE,LM004002,,,,,,,,,,,,,lb,,,,,,,,,
